big_cell_id,big_cell_type_id,x,y,is_land_locked,is_in_med,is_in_pacific,is_in_indian
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
69751,6,-170,10,0,0,1,0
